user_id,item_id,score,school_id
504,6557,1,11
504,6595,0,11
504,6617,0,11
504,6585,1,11
504,6555,1,11
504,6658,1,11
504,6664,1,11
504,6696,1,11
504,6687,0,11
504,6695,1,11
504,6685,1,11
504,6691,1,11
504,6702,1,11
504,6924,1,11
504,6731,0,11
504,6944,0,11
504,6723,1,11
504,6726,1,11
504,6738,0,11
504,6737,0,11
504,6739,0,11
504,6749,1,11
504,6775,1,11
504,6793,1,11
504,6785,1,11
504,6937,0,11
504,6740,1,11
504,6729,1,11
504,6733,1,11
504,5542,1,11
504,5259,0,11
504,5203,0,11
504,5254,1,11
504,5195,1,11
504,5194,1,11
504,4988,0,11
504,5001,0,11
504,4999,1,11
504,4985,1,11
504,4994,1,11
504,10313,1,11
504,5797,1,11
504,5659,1,11
504,5739,1,11
504,10342,1,11
504,11500,0,11
504,11490,1,11
504,11483,1,11
504,11481,1,11
504,4832,1,11
504,4753,1,11
504,4665,1,11
504,5069,0,11
504,5064,1,11
504,5048,1,11
504,5054,1,11
504,5102,1,11
504,8051,1,11
504,8061,0,11
504,8035,1,11
504,12994,1,11
504,8036,1,11
504,12999,1,11
504,13019,1,11
504,7758,1,11
504,7653,1,11
504,3561,0,11
504,3574,1,11
504,3559,0,11
504,3558,1,11
504,7031,1,11
504,7136,1,11
504,7054,1,11
504,7169,0,11
504,7153,1,11
504,7134,1,11
504,7100,1,11
504,7085,1,11
504,7032,1,11
504,1228,1,11
504,4109,1,11
504,3686,1,11
504,7523,1,11
504,13496,1,11
504,13497,1,11
504,13492,1,11
504,13490,1,11
504,13507,1,11
504,13469,1,11
504,3853,1,11
504,13481,1,11
504,13453,1,11
504,13472,1,11
504,13482,1,11
504,13487,1,11
504,8517,0,11
504,8595,1,11
504,8574,1,11
504,8593,1,11
504,15432,0,11
504,15434,0,11
504,15446,1,11
504,15380,1,11
504,15407,1,11
504,15366,1,11
504,15381,1,11
504,8339,0,11
504,8335,1,11
504,8416,0,11
504,8394,0,11
504,8365,0,11
504,8336,1,11
504,8368,1,11
504,8415,1,11
504,1659,0,11
504,1678,1,11
504,1666,1,11
504,1633,1,11
504,15500,1,11
504,15483,0,11
504,15523,1,11
504,15479,1,11
504,15486,1,11
504,15538,1,11
504,15459,1,11
504,4685,1,11
504,12935,1,11
504,12919,0,11
504,12901,0,11
504,12902,1,11
504,661,1,11
504,649,1,11
504,652,1,11
504,691,1,11
504,670,1,11
504,673,1,11
504,682,1,11
504,3478,0,11
504,3463,1,11
504,3471,1,11
504,3395,0,11
504,3435,1,11
504,3406,1,11
504,3482,1,11
504,14055,0,11
504,14076,0,11
504,14061,1,11
504,14063,1,11
504,14064,1,11
504,14053,0,11
504,14062,1,11
504,7238,0,11
504,7223,0,11
504,7214,1,11
504,7013,1,11
504,7005,1,11
504,14051,1,11
504,14057,1,11
504,14073,1,11
504,14058,1,11
504,14071,1,11
504,4706,1,11
504,3224,0,11
504,3207,1,11
504,3201,1,11
504,3170,1,11
504,3167,1,11
504,3218,1,11
504,3612,0,11
504,14347,1,11
504,14356,1,11
504,14362,1,11
504,14353,1,11
504,14352,1,11
504,14361,1,11
504,14348,1,11
504,14359,1,11
504,14344,1,11
504,1175,1,11
504,11638,1,11
504,2372,1,11
504,5492,1,11
504,15316,0,11
504,15350,1,11
504,15271,1,11
504,15313,1,11
504,15269,1,11
504,15349,1,11
504,7105,1,11
504,10802,1,11
504,1610,0,11
504,1611,1,11
504,1608,1,11
504,1615,1,11
504,15199,1,11
504,15182,1,11
504,15191,1,11
504,15185,1,11
504,15175,1,11
504,11140,1,11
504,10920,1,11
504,1822,1,11
504,1793,0,11
504,1797,1,11
504,1779,1,11
504,1794,1,11
504,8080,1,11
504,1473,1,11
504,8271,1,11
504,15204,1,11
504,15239,0,11
504,15211,0,11
504,15260,1,11
504,15216,1,11
504,15249,1,11
504,15247,1,11
504,15219,1,11
504,6245,0,11
504,6246,0,11
504,6247,1,11
504,6248,1,11
504,6241,1,11
504,6233,0,11
504,6234,1,11
504,6235,1,11
504,6236,1,11
504,6273,1,11
504,11564,1,11
504,6003,0,11
504,6005,1,11
504,6006,0,11
504,6008,1,11
504,6009,1,11
504,6010,1,11
504,6011,1,11
504,6012,1,11
504,5981,0,11
504,5982,1,11
504,5983,1,11
504,5984,1,11
504,5985,0,11
504,5986,1,11
504,5987,1,11
504,5988,1,11
504,5876,1,11
504,5954,1,11
504,11043,0,11
504,11055,1,11
504,11041,0,11
504,11074,1,11
504,11050,0,11
504,5550,0,11
504,5573,1,11
504,5563,0,11
504,5567,0,11
504,5575,1,11
504,11032,1,11
504,10974,0,11
504,5561,1,11
504,5549,0,11
504,5553,0,11
504,5548,1,11
504,5565,1,11
504,10608,1,11
504,5846,0,11
504,5858,1,11
504,5856,1,11
504,5843,1,11
504,5600,1,11
504,6177,1,11
504,967,1,11
504,7211,1,11
504,880,1,11
504,834,1,11
504,9008,1,11
504,9489,1,11
504,9280,1,11
504,9154,1,11
504,13236,0,11
504,13237,0,11
504,13238,0,11
504,13239,1,11
504,13296,0,11
504,13300,1,11
504,13260,0,11
504,13376,0,11
504,13632,0,11
504,13633,1,11
504,13634,1,11
504,13635,1,11
504,13611,1,11
504,13737,0,11
504,13738,1,11
504,13739,1,11
504,13740,1,11
504,13625,1,11
504,13548,0,11
504,13552,1,11
504,13553,1,11
504,13554,1,11
504,13723,1,11
504,13597,1,11
504,13660,0,11
504,13661,1,11
504,13662,0,11
504,13663,1,11
504,13709,1,11
504,13555,1,11
504,13356,1,11
504,13312,1,11
504,13308,1,11
504,13702,0,11
504,13703,1,11
504,13704,1,11
504,13705,1,11
504,13562,1,11
504,13653,1,11
504,13639,1,11
504,13583,1,11
504,13744,1,11
504,12745,1,11
504,9643,1,11
504,13327,0,11
504,13329,1,11
504,13330,0,11
504,13331,1,11
504,13292,1,11
504,13276,0,11
504,13280,1,11
504,13208,0,11
504,13209,1,11
504,13210,0,11
504,13211,1,11
504,13344,1,11
504,13216,1,11
504,13320,0,11
504,13364,1,11
504,13654,0,11
504,13655,0,11
504,13656,1,11
504,13569,1,11
504,13674,1,11
504,13590,1,11
504,13716,0,11
504,13717,1,11
504,13718,1,11
504,13719,1,11
504,13695,1,11
504,13667,1,11
504,13681,1,11
504,13309,1,11
504,13310,0,11
504,13311,1,11
504,13224,1,11
504,13388,0,11
504,13389,0,11
504,13390,0,11
504,13391,1,11
504,13440,1,11
504,13368,0,11
504,13369,1,11
504,13370,1,11
504,13371,1,11
504,13416,1,11
504,13332,1,11
504,13420,1,11
504,13384,1,11
504,13288,1,11
504,13751,1,11
504,13768,1,11
504,13913,1,11
504,13928,1,11
504,13798,1,11
504,14008,0,11
504,14009,1,11
504,14013,1,11
504,13818,1,11
504,13853,1,11
504,13873,1,11
504,13903,1,11
504,13958,1,11
504,13793,1,11
504,13943,1,11
504,1913,1,11
504,764,1,11
504,735,0,11
504,768,1,11
504,769,1,11
504,753,1,11
504,3298,1,11
504,3326,1,11
504,6624,1,11
504,2009,1,11
504,2082,0,11
504,2053,1,11
504,2040,1,11
504,2879,0,11
504,2181,1,11
504,2086,0,11
504,2150,1,11
504,2112,0,11
504,2136,1,11
504,2868,1,11
504,2148,0,11
504,2151,1,11
504,2894,1,11
504,2184,1,11
505,1039,1,11
505,1077,1,11
505,1123,1,11
505,1059,0,11
505,1119,0,11
505,1045,1,11
505,1093,1,11
505,1047,1,11
505,1046,1,11
505,1086,1,11
505,1035,1,11
505,1106,0,11
505,1114,1,11
505,1065,1,11
505,1053,1,11
505,1049,1,11
505,1100,1,11
505,12211,0,11
505,12204,1,11
505,12245,1,11
505,12208,1,11
505,3150,1,11
505,3154,1,11
505,11743,1,11
505,150,1,11
505,179,0,11
505,141,1,11
505,158,1,11
505,2970,1,11
505,1019,1,11
505,1000,1,11
505,11968,0,11
505,11963,1,11
505,12025,1,11
505,11975,0,11
505,11986,1,11
505,12029,1,11
505,11965,1,11
505,1015,1,11
505,1003,1,11
505,2411,0,11
505,2450,1,11
505,2505,0,11
505,2511,1,11
505,2399,1,11
505,2547,1,11
505,2631,1,11
505,2410,1,11
505,2729,1,11
505,499,1,11
505,2726,1,11
505,504,1,11
505,519,1,11
505,509,1,11
505,2733,1,11
505,12313,1,11
505,12398,0,11
505,12401,1,11
505,12411,1,11
505,12380,1,11
505,12377,1,11
505,12314,1,11
505,3016,1,11
505,2991,0,11
505,3058,1,11
505,3081,0,11
505,3024,1,11
505,3061,1,11
505,12316,1,11
505,531,1,11
505,544,0,11
505,535,1,11
505,530,1,11
505,553,1,11
505,2757,1,11
505,2748,1,11
505,2842,1,11
505,2837,1,11
505,2819,1,11
505,2801,1,11
505,481,0,11
505,340,1,11
505,484,1,11
505,364,1,11
505,14401,1,11
505,14396,1,11
505,3119,1,11
505,3114,1,11
505,12074,0,11
505,12124,1,11
505,12123,1,11
505,12084,1,11
505,2944,1,11
505,2947,1,11
505,2902,1,11
505,2907,1,11
505,84,0,11
505,98,1,11
505,112,0,11
505,85,1,11
505,69,1,11
505,99,1,11
505,87,1,11
505,76,1,11
505,11355,1,11
505,11819,1,11
505,12456,1,11
505,5302,1,11
505,5298,1,11
505,5373,1,11
505,5372,1,11
505,5425,1,11
505,5416,1,11
505,14864,1,11
505,14863,1,11
505,14869,1,11
505,14862,1,11
505,12549,1,11
505,5273,1,11
505,5289,1,11
505,14385,1,11
505,14371,1,11
505,14370,1,11
505,5338,0,11
505,5333,1,11
505,5324,1,11
505,5325,1,11
505,5384,1,11
505,5383,1,11
505,10167,1,11
505,4545,1,11
505,5041,1,11
505,9951,1,11
505,4935,1,11
505,6552,0,11
505,6565,1,11
505,6555,1,11
505,6619,1,11
505,6655,0,11
505,6674,1,11
505,6673,1,11
505,6652,0,11
505,6661,1,11
505,6670,1,11
505,6666,1,11
505,6689,1,11
505,6688,1,11
505,6719,0,11
505,6928,1,11
505,6714,1,11
505,6711,1,11
505,6937,1,11
505,6727,1,11
505,6766,0,11
505,6773,1,11
505,6750,1,11
505,6772,1,11
505,6797,0,11
505,5472,1,11
505,6787,1,11
505,6793,1,11
505,5547,1,11
505,5216,1,11
505,4998,0,11
505,4999,0,11
505,5013,1,11
505,4992,1,11
505,5006,1,11
505,10243,0,11
505,10311,1,11
505,10246,1,11
505,10310,1,11
505,5752,1,11
505,5616,1,11
505,5724,0,11
505,5733,1,11
505,5731,1,11
505,5747,1,11
505,10335,0,11
505,10358,1,11
505,10356,1,11
505,10354,1,11
505,11522,1,11
505,4891,1,11
505,4669,0,11
505,4651,1,11
505,4656,1,11
505,4664,1,11
505,4743,1,11
505,5052,0,11
505,5074,1,11
505,5055,1,11
505,5050,1,11
505,5115,1,11
505,8039,1,11
505,13028,1,11
505,13029,1,11
505,8064,1,11
505,8057,1,11
505,7729,1,11
505,7648,1,11
505,3566,0,11
505,3552,1,11
505,3561,0,11
505,3563,1,11
505,3559,1,11
505,3576,1,11
505,7132,1,11
505,7128,1,11
505,7024,1,11
505,7155,1,11
505,7072,1,11
505,1291,1,11
505,4148,1,11
505,3821,1,11
505,7554,1,11
505,13538,1,11
505,13530,1,11
505,13535,1,11
505,13494,1,11
505,13491,1,11
505,13474,1,11
505,3760,1,11
505,13449,1,11
505,13481,1,11
505,13483,1,11
505,13486,1,11
505,13455,1,11
505,8573,1,11
505,15372,1,11
505,15412,1,11
505,15385,1,11
505,15440,1,11
505,15375,1,11
505,8339,1,11
505,1682,1,11
505,15484,1,11
505,15463,1,11
505,15512,1,11
505,15498,1,11
505,15472,1,11
505,4698,1,11
505,12923,1,11
505,12906,1,11
505,682,1,11
505,679,1,11
505,637,1,11
505,631,0,11
505,632,1,11
505,633,1,11
505,670,1,11
505,667,1,11
505,706,1,11
505,664,1,11
505,655,1,11
505,3439,1,11
505,14055,0,11
505,14071,1,11
505,14057,1,11
505,14083,1,11
505,14064,1,11
505,14056,1,11
505,7220,1,11
505,7004,1,11
505,14080,1,11
505,14074,1,11
505,14049,1,11
505,14068,1,11
505,3191,1,11
505,4718,1,11
505,3221,1,11
505,3203,1,11
505,3224,1,11
505,3195,1,11
505,3655,1,11
505,14347,1,11
505,14360,1,11
505,14357,1,11
505,14353,1,11
505,14350,1,11
505,1135,0,11
505,1179,1,11
505,1127,1,11
505,1148,1,11
505,11622,1,11
505,2221,1,11
505,5487,1,11
505,15298,1,11
505,15318,1,11
505,15293,1,11
505,15272,1,11
505,15266,1,11
505,7114,1,11
505,10740,1,11
505,1613,1,11
505,15197,1,11
505,15174,1,11
505,15195,1,11
505,15179,1,11
505,15185,1,11
505,11116,1,11
505,11008,1,11
505,1876,1,11
505,1781,0,11
505,1788,1,11
505,1786,1,11
505,1784,1,11
505,7955,1,11
505,1488,1,11
505,8275,1,11
505,15252,1,11
505,15246,1,11
505,15250,1,11
505,15226,1,11
505,15219,1,11
505,6301,0,11
505,6302,0,11
505,6303,1,11
505,6304,1,11
505,6317,1,11
505,6337,1,11
505,6265,0,11
505,6266,1,11
505,6267,1,11
505,6268,1,11
505,6313,1,11
505,6249,1,11
505,6233,1,11
505,6013,0,11
505,6014,1,11
505,6015,1,11
505,6018,1,11
505,6020,0,11
505,6022,1,11
505,6024,1,11
505,6026,1,11
505,5931,0,11
505,5933,1,11
505,5934,1,11
505,5935,1,11
505,5936,1,11
505,5937,1,11
505,5938,1,11
505,5939,1,11
505,5965,0,11
505,5966,1,11
505,5967,1,11
505,5968,1,11
505,5969,1,11
505,5970,1,11
505,5971,1,11
505,5972,1,11
505,6016,0,11
505,6017,1,11
505,6019,1,11
505,6021,1,11
505,6023,1,11
505,6025,1,11
505,6027,1,11
505,6028,1,11
505,5940,1,11
505,5868,1,11
505,6052,1,11
505,10206,1,11
505,11068,0,11
505,11046,1,11
505,11066,1,11
505,11054,1,11
505,5569,0,11
505,5557,1,11
505,5551,1,11
505,5567,1,11
505,11035,0,11
505,5867,0,11
505,5860,1,11
505,5866,1,11
505,5858,1,11
505,5603,1,11
505,10640,1,11
505,6169,1,11
505,978,1,11
505,7198,1,11
505,928,1,11
505,846,1,11
505,8977,0,11
505,9014,1,11
505,9030,1,11
505,8890,1,11
505,9504,1,11
505,9371,1,11
505,9092,1,11
505,13236,1,11
505,13737,1,11
505,13716,1,11
505,13702,0,11
505,13703,1,11
505,13704,1,11
505,13705,1,11
505,13639,1,11
505,13660,1,11
505,13646,1,11
505,13674,1,11
505,13744,1,11
505,12682,0,11
505,12764,1,11
505,12763,1,11
505,12752,1,11
505,9730,1,11
505,13424,1,11
505,13224,1,11
505,13264,1,11
505,13428,1,11
505,13288,1,11
505,13590,0,11
505,13591,1,11
505,13592,1,11
505,13593,1,11
505,13618,1,11
505,13681,1,11
505,13863,1,11
505,13833,1,11
505,14038,1,11
505,13798,1,11
505,13788,1,11
505,13943,1,11
505,13888,1,11
505,13843,1,11
505,13813,1,11
505,13838,1,11
505,14028,1,11
505,13818,1,11
505,1895,1,11
505,732,1,11
505,752,1,11
505,756,1,11
505,3386,0,11
505,3387,1,11
505,3388,1,11
505,3389,1,11
505,3326,1,11
505,3314,1,11
505,3354,0,11
505,3355,0,11
505,3356,1,11
505,3357,0,11
505,3342,0,11
505,3343,0,11
505,3344,1,11
505,3345,1,11
505,3286,0,11
505,3287,0,11
505,3288,1,11
505,3289,1,11
505,3374,0,11
505,3375,1,11
505,3376,1,11
505,3377,0,11
505,3366,1,11
505,3330,0,11
505,3331,1,11
505,3332,1,11
505,3333,1,11
505,3318,1,11
505,3370,1,11
505,3382,1,11
505,2033,1,11
505,2869,1,11
506,1037,0,11
506,1075,1,11
506,1045,1,11
506,1118,0,11
506,1108,1,11
506,1109,1,11
506,1087,1,11
506,1123,1,11
506,1042,1,11
506,1043,1,11
506,1035,1,11
506,1122,1,11
506,12244,1,11
506,2968,1,11
506,3165,1,11
506,11773,0,11
506,11746,1,11
506,11740,1,11
506,135,1,11
506,178,0,11
506,2961,1,11
506,2986,1,11
506,2980,1,11
506,2863,0,11
506,1006,0,11
506,1005,1,11
506,1026,0,11
506,1028,1,11
506,1011,1,11
506,1016,1,11
506,12014,1,11
506,1000,1,11
506,2493,1,11
506,2544,1,11
506,2619,1,11
506,518,1,11
506,2719,1,11
506,2718,1,11
506,509,1,11
506,515,1,11
506,2731,1,11
506,497,1,11
506,12184,1,11
506,12413,1,11
506,12344,1,11
506,12393,0,11
506,12406,1,11
506,12335,1,11
506,12397,1,11
506,12402,1,11
506,12349,1,11
506,3050,1,11
506,3095,1,11
506,12345,1,11
506,528,1,11
506,525,1,11
506,2766,1,11
506,2744,1,11
506,2855,0,11
506,2844,1,11
506,2838,1,11
506,2859,1,11
506,2804,1,11
506,2802,1,11
506,464,0,11
506,338,0,11
506,379,0,11
506,327,1,11
506,333,1,11
506,432,1,11
506,3119,1,11
506,3130,1,11
506,12051,1,11
506,2949,1,11
506,2921,1,11
506,2926,1,11
506,2922,0,11
506,2899,1,11
506,2903,1,11
506,2919,1,11
506,118,1,11
506,89,1,11
506,67,1,11
506,69,1,11
506,11342,1,11
506,11404,1,11
506,12464,1,11
506,5310,1,11
506,5298,1,11
506,5370,0,11
506,5376,0,11
506,5373,0,11
506,5372,1,11
506,5379,1,11
506,5378,1,11
506,5391,0,11
506,5394,0,11
506,5393,0,11
506,5404,0,11
506,5398,0,11
506,5401,0,11
506,5402,0,11
506,5406,0,11
506,5395,1,11
506,5403,1,11
506,5410,0,11
506,5400,1,11
506,5408,1,11
506,5415,1,11
506,5426,1,11
506,5430,1,11
506,12573,1,11
506,14866,1,11
506,14861,1,11
506,14864,0,11
506,14862,1,11
506,5266,1,11
506,5261,0,11
506,5269,1,11
506,5273,1,11
506,5262,1,11
506,14365,1,11
506,5312,1,11
506,5317,1,11
506,5386,1,11
506,10064,1,11
506,4540,1,11
506,5029,1,11
506,9914,1,11
506,4983,1,11
506,6600,1,11
506,6655,1,11
506,6675,0,11
506,6679,1,11
506,6664,0,11
506,6676,0,11
506,6674,0,11
506,6667,1,11
506,6566,1,11
506,6640,0,11
506,6646,1,11
506,6564,1,11
506,6592,1,11
506,6672,0,11
506,6654,0,11
506,6656,1,11
506,6658,0,11
506,6668,0,11
506,6683,1,11
506,6687,0,11
506,6692,1,11
506,6691,1,11
506,6690,1,11
506,6701,1,11
506,6930,1,11
506,6940,0,11
506,6730,0,11
506,6735,0,11
506,6723,1,11
506,6726,1,11
506,6728,1,11
506,6753,1,11
506,6751,1,11
506,6662,0,11
506,6673,1,11
506,6651,1,11
506,6657,0,11
506,6652,1,11
506,5473,1,11
506,6796,0,11
506,6781,1,11
506,6801,1,11
506,6791,1,11
506,6665,1,11
506,5541,1,11
506,5248,1,11
506,5002,0,11
506,4997,0,11
506,5014,1,11
506,4990,1,11
506,5003,1,11
506,5825,1,11
506,10226,1,11
506,10353,1,11
506,5746,0,11
506,5734,1,11
506,5729,1,11
506,5719,1,11
506,5684,1,11
506,11474,1,11
506,4809,0,11
506,4844,1,11
506,4795,1,11
506,4850,1,11
506,4664,1,11
506,4736,1,11
506,5047,1,11
506,5155,1,11
506,12986,1,11
506,12998,1,11
506,8117,1,11
506,8040,1,11
506,8043,1,11
506,7744,1,11
506,7663,1,11
506,3562,1,11
506,7084,1,11
506,7188,1,11
506,7178,1,11
506,7164,1,11
506,7064,1,11
506,1253,1,11
506,4016,1,11
506,3703,1,11
506,7557,1,11
506,13528,0,11
506,13504,1,11
506,13514,1,11
506,13515,1,11
506,13493,1,11
506,13506,1,11
506,13479,1,11
506,3851,1,11
506,13467,1,11
506,13449,1,11
506,13482,1,11
506,13464,1,11
506,13465,1,11
506,8551,1,11
506,15451,1,11
506,15395,1,11
506,15422,1,11
506,15389,1,11
506,15433,1,11
506,8377,1,11
506,1681,1,11
506,15462,1,11
506,15468,1,11
506,15544,1,11
506,15485,1,11
506,4697,1,11
506,12905,0,11
506,712,1,11
506,658,1,11
506,682,1,11
506,655,1,11
506,697,1,11
506,269,1,11
506,262,1,11
506,715,1,11
506,688,0,11
506,689,1,11
506,690,1,11
506,700,0,11
506,701,1,11
506,702,1,11
506,661,1,11
506,706,1,11
506,656,0,11
506,657,1,11
506,652,1,11
506,703,1,11
506,643,1,11
506,709,1,11
506,664,1,11
506,3463,1,11
506,14081,0,11
506,14082,1,11
506,14050,1,11
506,14077,1,11
506,14049,1,11
506,14078,1,11
506,7007,0,11
506,7214,1,11
506,6997,1,11
506,7300,1,11
506,6995,1,11
506,14075,1,11
506,14048,1,11
506,14087,1,11
506,14067,1,11
506,7234,1,11
506,3191,1,11
506,4725,1,11
506,3220,0,11
506,3182,0,11
506,3186,1,11
506,3190,1,11
506,3214,1,11
506,3207,0,11
506,3173,1,11
506,3172,1,11
506,3223,1,11
506,3177,1,11
506,3169,1,11
506,3630,1,11
506,3666,1,11
506,3621,1,11
506,14351,1,11
506,14345,1,11
506,14356,1,11
506,14354,1,11
506,14349,1,11
506,14348,1,11
506,3245,1,11
506,11184,0,11
506,11179,1,11
506,12599,0,11
506,11168,1,11
506,11234,1,11
506,11265,1,11
506,2265,1,11
506,5491,1,11
506,5499,1,11
506,15306,1,11
506,15331,1,11
506,15299,1,11
506,15322,1,11
506,15308,1,11
506,10600,1,11
506,10794,1,11
506,1623,1,11
506,15197,1,11
506,15179,1,11
506,15175,1,11
506,15188,1,11
506,15185,1,11
506,11144,1,11
506,11001,1,11
506,1854,1,11
506,1779,1,11
506,7974,1,11
506,1489,1,11
506,8303,1,11
506,15252,0,11
506,15242,1,11
506,15254,1,11
506,15233,0,11
506,15232,1,11
506,15255,1,11
506,15238,1,11
506,15236,1,11
506,15257,0,11
506,15213,1,11
506,15206,1,11
506,15234,1,11
506,15241,1,11
506,15216,1,11
506,6289,0,11
506,6290,0,11
506,6291,1,11
506,6292,1,11
506,6329,1,11
506,6281,1,11
506,6333,1,11
506,5948,0,11
506,5949,1,11
506,5950,1,11
506,5951,1,11
506,5952,1,11
506,5953,1,11
506,5955,1,11
506,5956,1,11
506,5931,1,11
506,6093,1,11
506,5892,1,11
506,11580,1,11
506,11045,0,11
506,11042,1,11
506,5574,0,11
506,5553,1,11
506,5554,1,11
506,5550,1,11
506,10994,0,11
506,10987,1,11
506,10945,1,11
506,10989,1,11
506,10939,1,11
506,5865,1,11
506,11703,1,11
506,5592,0,11
506,5582,1,11
506,5586,1,11
506,5591,1,11
506,6145,0,11
506,6146,1,11
506,6147,1,11
506,6148,1,11
506,6129,1,11
506,6165,1,11
506,6157,1,11
506,982,1,11
506,7203,1,11
506,892,0,11
506,893,1,11
506,894,0,11
506,895,1,11
506,948,1,11
506,884,1,11
506,932,1,11
506,835,0,11
506,838,1,11
506,818,1,11
506,846,1,11
506,8905,1,11
506,9478,1,11
506,9330,1,11
506,9191,1,11
506,13376,1,11
506,13709,0,11
506,13710,0,11
506,13711,1,11
506,13712,1,11
506,13688,0,11
506,13689,1,11
506,13690,1,11
506,13691,1,11
506,13702,0,11
506,13703,1,11
506,13704,1,11
506,13705,1,11
506,13667,1,11
506,13555,1,11
506,13660,1,11
506,13695,1,11
506,13723,1,11
506,12757,1,11
506,9671,1,11
506,13304,1,11
506,13340,1,11
506,13256,0,11
506,13257,1,11
506,13258,1,11
506,13259,1,11
506,13316,1,11
506,13212,1,11
506,13220,1,11
506,13364,0,11
506,13224,1,11
506,13276,0,11
506,13236,1,11
506,13583,0,11
506,13587,1,11
506,13588,1,11
506,13589,1,11
506,13611,1,11
506,13713,1,11
506,13714,1,11
506,13715,1,11
506,13646,0,11
506,13647,1,11
506,13648,1,11
506,13649,1,11
506,13737,1,11
506,13590,1,11
506,13681,1,11
506,13727,1,11
506,13728,1,11
506,13729,1,11
506,13597,1,11
506,13292,0,11
506,13293,1,11
506,13294,1,11
506,13295,1,11
506,13312,1,11
506,13412,1,11
506,13404,0,11
506,13268,1,11
506,13300,1,11
506,13248,1,11
506,13260,1,11
506,13308,1,11
506,13699,1,11
506,13700,1,11
506,13701,1,11
506,13639,1,11
506,13730,1,11
506,13716,0,11
506,13720,1,11
506,13721,1,11
506,13722,1,11
506,13744,1,11
506,13751,1,11
506,13576,1,11
506,13873,1,11
506,14023,1,11
506,13788,1,11
506,13888,1,11
506,13853,1,11
506,13893,1,11
506,13813,1,11
506,13983,1,11
506,1912,1,11
506,760,1,11
506,740,0,11
506,741,1,11
506,727,1,11
506,766,1,11
506,756,1,11
506,749,1,11
506,3314,1,11
506,6677,1,11
506,1928,1,11
506,2098,1,11
507,1038,0,11
507,1120,1,11
507,1100,1,11
507,1094,1,11
507,1110,1,11
507,1035,1,11
507,1040,1,11
507,1123,1,11
507,1061,1,11
507,1050,1,11
507,12205,0,11
507,12222,1,11
507,12265,1,11
507,12287,0,11
507,12286,1,11
507,12209,1,11
507,12238,1,11
507,3154,1,11
507,3141,1,11
507,154,0,11
507,185,1,11
507,2983,1,11
507,158,1,11
507,11769,1,11
507,999,1,11
507,1016,1,11
507,11974,1,11
507,1006,1,11
507,1015,1,11
507,2471,0,11
507,4412,1,11
507,2526,1,11
507,2459,1,11
507,2542,1,11
507,2615,1,11
507,509,1,11
507,512,1,11
507,2736,1,11
507,2715,1,11
507,2732,1,11
507,2735,0,11
507,517,1,11
507,508,1,11
507,2711,1,11
507,12140,1,11
507,12304,1,11
507,12388,0,11
507,12389,1,11
507,12350,1,11
507,12318,1,11
507,12356,1,11
507,12399,1,11
507,3048,1,11
507,3060,1,11
507,12317,1,11
507,540,1,11
507,538,1,11
507,2793,1,11
507,2748,0,11
507,2754,1,11
507,2786,1,11
507,2775,1,11
507,2837,1,11
507,2846,1,11
507,2829,0,11
507,2816,1,11
507,2804,1,11
507,2809,1,11
507,341,1,11
507,243,1,11
507,223,1,11
507,12107,1,11
507,2905,0,11
507,2924,1,11
507,2918,1,11
507,2926,1,11
507,2898,1,11
507,2906,1,11
507,108,0,11
507,95,1,11
507,116,1,11
507,122,1,11
507,94,1,11
507,89,1,11
507,11645,1,11
507,11381,1,11
507,11669,0,11
507,11297,1,11
507,11322,1,11
507,11414,0,11
507,11420,1,11
507,11441,1,11
507,11848,0,11
507,11854,1,11
507,11831,1,11
507,12510,1,11
507,5307,0,11
507,5306,1,11
507,5297,1,11
507,5296,1,11
507,5381,0,11
507,5376,0,11
507,5374,1,11
507,5380,1,11
507,5372,1,11
507,5404,0,11
507,5396,0,11
507,5400,0,11
507,5399,0,11
507,5406,1,11
507,5391,0,11
507,5405,0,11
507,5395,1,11
507,5393,1,11
507,5428,1,11
507,5417,1,11
507,14874,0,11
507,14861,1,11
507,14871,0,11
507,14872,1,11
507,14869,1,11
507,14863,1,11
507,14870,1,11
507,12524,0,11
507,12518,1,11
507,12527,1,11
507,12548,0,11
507,12520,1,11
507,12558,1,11
507,12556,1,11
507,5290,1,11
507,5268,1,11
507,14376,1,11
507,5338,1,11
507,5337,1,11
507,5386,1,11
507,10080,1,11
507,4569,1,11
507,5026,1,11
507,4945,1,11
507,9977,1,11
507,6623,1,11
507,6620,1,11
507,6610,1,11
507,6653,1,11
507,6659,1,11
507,6689,1,11
507,6696,1,11
507,6713,1,11
507,6927,1,11
507,6941,0,11
507,6944,0,11
507,6937,1,11
507,6732,1,11
507,6729,0,11
507,6726,0,11
507,6722,1,11
507,6745,1,11
507,6770,1,11
507,6737,0,11
507,6940,0,11
507,6727,1,11
507,6725,1,11
507,6731,1,11
507,6781,1,11
507,6802,1,11
507,5541,1,11
507,5185,0,11
507,5239,1,11
507,5171,1,11
507,5248,1,11
507,4987,0,11
507,5010,0,11
507,4985,0,11
507,5008,1,11
507,5009,1,11
507,5000,0,11
507,4989,0,11
507,4997,0,11
507,4990,1,11
507,5006,1,11
507,5012,0,11
507,5002,1,11
507,5004,0,11
507,4998,1,11
507,5003,0,11
507,5011,1,11
507,4999,1,11
507,5005,1,11
507,10329,0,11
507,10298,0,11
